sample_id,class,label,category,risk_level,entropy,file_size_kb,n_sections,avg_section_entropy,max_section_entropy,executable_sections,writable_sections,n_imports,n_exports,suspicious_api_count,has_resources,is_packed,has_digital_sig,has_overlay,vt_score,strings_suspicious,network_calls,registry_writes,file_creates,process_creates,mutex_creates,api_unique,code_section_size_kb,has_encryption_api,has_injection_api,has_persistence_api,has_network_api,has_anti_debug,byte_0x00_freq,byte_0xff_freq
BEN_00446,Benign,0,Clean,None,5.4537,1.0,7,4.932,4.5704,3,0,57.7094,0.0,1.6214,1,0,0,0,0.7509,6.1694,9.8069,3.0948,0.0,0.0,1.8698,56.6983,1.0,0,0,0,1,0,0.1199,0.0252
PUP_00063,PUP,10,Unwanted,Low,4.55,100.0,7,5.1858,5.0229,3,2,69.5294,7.1443,0.0,1,0,0,0,2.0,6.8347,17.4156,4.0729,9.1857,1.5635,1.3335,76.3403,20.0,1,0,1,1,0,0.1821,0.0213
BEN_01427,Benign,0,Clean,None,5.6933,1.0,5,4.9589,5.7354,2,1,28.3799,10.8111,0.0,1,0,1,0,1.8177,3.3027,0.0,0.0,2.0636,1.4817,0.3201,36.7621,129.7456,0,0,0,1,0,0.068,0.0467
RAN_00439,Ransomware,4,Extortion,Critical,7.4877,50.0,8,7.5094,7.5986,3,2,72.516,0.0,12.6898,0,1,0,0,43.3819,17.6857,3.0,5.0,36.2643,6.4499,6.4849,68.4605,10.0,1,1,0,1,1,0.0407,0.0916
SPY_00127,Spyware,6,Surveillance,High,5.0353,10.0,3,6.084,5.8016,3,2,19.2132,0.0,8.5787,0,0,0,0,62.4686,22.2195,26.3709,2.2496,1.0,0.0,2.7468,74.4782,98.5524,1,1,1,1,0,0.1502,0.0308
TRO_00148,Trojan,2,Deceptive,Critical,4.8246,10.0,4,4.21,7.1458,1,4,56.493,11.1031,9.7414,0,0,0,0,39.8208,33.3236,26.9149,31.7812,15.7429,1.3752,3.1581,73.4984,14.8456,1,1,1,1,1,0.1976,0.0881
ROO_00258,Rootkit,5,Stealth,Critical,6.6447,2.25,3,5.1166,7.3248,4,3,31.9144,5.963,6.4259,0,0,0,0,41.6233,19.2144,7.8477,21.2132,10.0168,1.818,1.6057,40.8643,120.4107,0,1,1,0,1,0.1214,0.069
PUP_00039,PUP,10,Unwanted,Low,3.9454,100.0,6,3.6435,5.5511,1,1,5.0,0.0,0.0,1,1,1,1,9.4903,12.7367,13.6301,17.7833,10.1684,3.8578,2.5676,29.4651,204.6035,1,0,1,1,0,0.1828,0.0401
SPY_00346,Spyware,6,Surveillance,High,7.8,10.0,7,7.5,6.083,2,3,36.1308,2.8322,11.467,1,0,0,0,57.0694,40.7475,32.2584,17.3707,11.5379,4.9036,1.7979,21.722,138.0152,1,1,1,1,0,0.2501,0.0529
BEN_00368,Benign,0,Clean,None,6.6461,1.0,6,4.2843,6.5282,2,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3.9339,0.0,3.146,2.6043,16.6383,140.82,0,0,0,1,0,0.1155,0.0152
ROO_00089,Rootkit,5,Stealth,Critical,7.6905,2.0,5,5.767,7.99,1,3,1.0,0.0,5.3735,0,1,0,0,48.8694,34.329,8.1963,4.2228,2.356,2.8436,1.0465,20.2197,27.0805,1,1,1,0,1,0.1366,0.0725
WOR_00031,Worm,3,Self-Replicating,Critical,5.145,5.0,3,5.0,6.8324,1,1,28.8138,0.0,9.6728,0,1,0,0,54.4786,6.5024,33.0983,0.4368,5.3477,10.1223,8.7512,34.9663,21.3283,1,1,1,1,0,0.0488,0.035
PUP_00153,PUP,10,Unwanted,Low,5.6834,100.0,3,6.8552,4.7512,1,1,27.7539,34.0003,3.5503,0,0,0,1,6.2896,23.7659,10.3565,11.5669,17.8728,2.0471,0.2874,12.7528,172.7082,0,0,0,0,1,0.1697,0.0471
BEN_01546,Benign,0,Clean,None,3.3273,2.13,6,4.0799,5.4241,2,2,1.0,18.7865,0.0337,1,0,1,0,0.6643,1.8474,3.1201,0.0,11.0069,2.6183,0.4472,16.8857,46.0515,0,0,0,0,0,0.1658,0.0
CRY_00092,Cryptominer,11,Resource Abuse,Medium,5.6479,100.0,6,6.4994,5.9373,2,0,32.6121,4.6987,9.605,0,0,1,0,29.2604,24.0797,23.1866,19.1787,2.2262,2.1282,4.7848,31.0154,525.8495,1,1,1,1,0,0.1601,0.0555
ADW_00232,Adware,7,Unwanted,Low,3.6299,50.0,4,5.2276,6.1152,2,1,82.039,0.3421,7.1902,0,0,0,0,5.0,21.3836,27.7263,6.647,11.2764,2.8192,0.1936,18.6739,234.7772,1,1,0,1,1,0.0,0.0189
VIR_00288,Virus,1,Infector,High,6.5756,4.35,10,6.2905,7.0255,5,1,21.8033,2.0772,2.8402,1,1,0,1,17.1898,18.6764,1.4145,0.0,30.6402,6.2485,2.0195,21.1638,80.0062,1,1,0,0,1,0.0883,0.0612
RAN_00449,Ransomware,4,Extortion,Critical,7.0228,50.0,6,5.6361,7.691,2,1,68.2018,0.2082,20.458,0,1,0,0,31.2411,28.7704,19.6814,28.5384,5.0,7.3606,0.8902,47.4848,99.2152,1,1,1,1,1,0.0575,0.0687
PUP_00249,PUP,10,Unwanted,Low,5.2233,100.0,3,3.9863,5.0127,1,3,14.4585,21.3482,7.5731,1,1,0,0,21.7814,3.9102,10.8668,9.3484,1.0,5.7015,0.4519,57.926,356.9841,0,0,0,1,0,0.1247,0.0
CRY_00170,Cryptominer,11,Resource Abuse,Medium,6.7035,100.0,5,5.6329,6.374,1,3,21.851,0.0,4.9323,1,1,0,0,9.6755,10.564,18.2911,1.8977,0.5488,8.0255,3.6601,20.7022,270.8077,1,0,1,1,1,0.0592,0.0041
BEN_01469,Benign,0,Clean,None,3.1851,1.0,4,4.8425,4.2603,2,2,1.0,0.0,1.4387,1,0,1,0,0.1785,4.7273,7.7572,5.4277,0.0,1.5723,0.0,29.4328,75.3151,0,0,0,1,0,0.1139,0.0193
BEN_01187,Benign,0,Clean,None,4.524,1.0,5,3.2059,5.2439,1,0,1.0,9.9435,1.216,1,0,0,0,1.6505,0.0,0.0,9.768,8.2366,1.8866,3.9035,24.7112,28.1478,0,0,0,1,0,0.2426,0.0
TRO_00078,Trojan,2,Deceptive,Critical,5.1757,10.0,4,6.3024,6.7754,2,2,28.7463,13.8736,13.5152,0,0,1,1,27.1808,10.0287,22.5748,13.4549,7.0371,1.3329,2.9796,82.351,78.6511,0,0,0,1,0,0.126,0.0443
BEN_01922,Benign,0,Clean,None,4.6461,1.0,5,5.2521,7.2793,3,0,54.9469,10.9302,0.0,1,0,1,0,1.6353,0.0,1.1317,2.9376,9.1143,2.9762,0.849,15.0729,53.1194,0,0,1,0,0,0.1007,0.0
VIR_00441,Virus,1,Infector,High,5.8053,1.0,8,5.5495,7.0808,5,1,50.6483,0.0,5.9508,1,0,0,1,53.932,9.7916,7.0789,0.0,40.0007,3.7229,0.4353,45.3953,134.2338,1,0,0,0,0,0.0493,0.0631
VIR_00371,Virus,1,Infector,High,6.094,3.47,9,5.3925,7.0742,4,3,55.799,4.0635,7.4128,0,0,1,0,25.9881,23.5566,8.9959,5.3486,34.0174,2.1569,0.6527,6.5402,89.7272,0,1,1,1,0,0.1208,0.0337
ADW_00349,Adware,7,Unwanted,Low,5.2465,50.0,7,3.81,5.9078,1,3,54.7627,8.3953,4.8479,0,0,1,0,24.1918,18.2962,24.3777,17.5268,2.0,3.4899,0.0,65.5916,374.7686,1,1,1,1,0,0.1907,0.0
BOT_00203,Botnet,12,C&C Controlled,Critical,5.8614,10.0,7,6.7333,7.5312,4,3,60.5012,4.7645,13.8551,0,0,0,0,51.2195,21.8987,30.4026,1.0,11.5874,3.5978,5.3927,25.6982,207.3594,1,0,1,1,1,0.1269,0.0553
BEN_00152,Benign,0,Clean,None,4.7192,1.12,3,6.225,4.6415,3,1,83.7064,0.0,2.8175,0,0,1,0,0.0,2.558,6.2424,0.0,5.1281,2.5995,1.1186,17.1532,140.4504,0,0,0,1,0,0.0511,0.0235
BOT_00333,Botnet,12,C&C Controlled,Critical,4.7221,10.0,3,5.1291,6.97,1,4,41.1181,2.8769,19.8257,0,0,0,0,33.5943,16.2135,25.0601,1.0,0.777,4.091,3.8933,14.166,164.2938,0,1,1,1,1,0.0538,0.0526
BEN_01034,Benign,0,Clean,None,4.9907,1.0,4,5.2186,6.0927,3,2,69.9171,31.5814,2.4439,0,0,1,0,0.0,0.0,5.1304,0.0,17.4723,0.1545,5.4581,74.5613,73.6142,0,0,0,1,0,0.22,0.0
BEN_01384,Benign,0,Clean,None,5.1442,1.0,4,2.3163,3.6316,2,1,21.5194,4.8953,0.3476,1,0,1,0,0.5274,0.0,6.3887,5.4038,0.0,0.0,1.5254,47.2181,1.0,0,0,0,0,0,0.079,0.0378
BEN_00916,Benign,0,Clean,None,5.677,1.0,5,4.3977,5.7049,1,1,3.8086,14.8966,2.6901,1,0,1,0,0.0,1.6096,0.3558,7.321,5.8323,1.1464,1.3212,51.4498,64.2817,0,0,0,0,0,0.2438,0.0085
BEN_01306,Benign,0,Clean,None,5.887,1.0,6,4.7819,4.9219,2,0,31.9087,26.0336,0.0952,1,0,1,0,0.2336,5.4097,1.9525,10.8099,0.0,0.0,0.416,50.1183,46.704,0,0,0,0,0,0.1571,0.0082
VIR_00334,Virus,1,Infector,High,5.2105,1.0,9,5.4939,7.493,2,1,17.124,0.0169,7.3734,0,0,0,1,15.0,29.6044,14.7816,5.3139,36.9205,2.5363,2.4125,27.7674,80.1911,0,1,0,1,0,0.1011,0.0813
BOT_00010,Botnet,12,C&C Controlled,Critical,6.6205,10.0,5,6.2623,6.2329,4,1,72.9631,5.6421,7.3576,0,1,0,1,31.6173,7.0,8.0,6.6944,12.4174,6.8173,1.5321,88.5012,258.6636,1,1,1,1,0,0.1083,0.0912
ADW_00006,Adware,7,Unwanted,Low,6.5491,50.0,5,4.4798,5.0817,3,1,42.9377,18.5263,4.0704,0,0,1,0,6.3755,18.3171,27.5088,13.1163,12.2184,0.9835,2.5314,43.5452,271.3435,0,1,0,1,0,0.1658,0.0
BEN_00510,Benign,0,Clean,None,4.6628,1.0,5,5.681,6.4753,2,0,83.5475,0.0,1.0331,1,0,1,0,0.0,6.0289,1.0772,5.8377,1.4672,3.8822,3.298,43.3937,92.0237,0,0,0,0,0,0.2003,0.0
BEN_01972,Benign,0,Clean,None,4.8028,1.0,4,4.0618,7.1613,3,0,1.0,12.9928,2.7038,0,0,1,0,0.0,3.8286,3.0573,5.7888,8.5358,0.6704,0.1369,46.8869,63.4118,0,0,0,1,0,0.0328,0.011
ADW_00061,Adware,7,Unwanted,Low,5.7562,50.0,4,6.7954,6.3394,1,1,44.3788,5.9742,6.2305,0,1,0,0,35.8676,3.0,2.0,2.6975,23.3138,3.4796,2.4589,71.8174,537.8517,0,1,1,1,1,0.061,0.033
VIR_00305,Virus,1,Infector,High,5.7437,1.03,10,5.2308,7.5272,5,3,36.337,2.833,8.9565,0,1,0,1,41.848,22.5978,7.3686,17.0704,32.7388,5.6322,0.0,5.0,43.9634,1,0,0,0,0,0.0307,0.1607
ADW_00235,Adware,7,Unwanted,Low,5.2161,50.0,7,4.5115,6.6379,2,3,73.8962,14.247,8.6867,1,0,0,0,5.0,6.0123,6.7952,18.1745,9.2518,5.3876,1.9265,76.6854,100.0787,0,0,1,1,1,0.1993,0.001
BEN_00749,Benign,0,Clean,None,4.0788,1.0,3,4.4377,6.89,2,0,56.926,16.319,0.5684,1,0,1,0,1.5121,7.757,1.3693,0.9365,7.1939,0.0,0.0,37.8138,102.5032,0,0,0,0,0,0.3271,0.0241
TRO_00360,Trojan,2,Deceptive,Critical,5.6452,10.0,8,5.3926,7.8571,2,3,59.5582,3.3209,8.4801,1,1,0,0,50.7919,37.3228,10.3373,1.0,7.0556,4.43,6.0421,70.1745,173.5662,0,1,1,1,0,0.1764,0.0225
BEN_01742,Benign,0,Clean,None,5.4996,1.0,5,4.5668,7.2403,1,2,140.9157,52.3735,1.5388,0,0,1,1,2.1149,0.0,3.0085,6.1548,22.3945,0.0,3.6523,31.7319,46.512,0,0,0,1,0,0.0853,0.0308
PUP_00239,PUP,10,Unwanted,Low,6.6609,100.0,6,5.0019,7.1758,2,0,86.9981,0.4375,3.4816,1,1,1,0,21.044,2.0,2.5202,10.5915,13.3206,2.6464,0.8712,42.9604,196.3334,0,0,0,1,1,0.1091,0.006
BEN_01311,Benign,0,Clean,None,5.4566,2.78,5,4.3082,6.9458,1,2,1.0,3.2242,0.0,1,0,1,0,0.0,0.0,4.2042,2.2837,0.0,0.4723,4.3313,34.4897,125.8486,0,0,0,1,0,0.1849,0.0565
TRO_00487,Trojan,2,Deceptive,Critical,7.2006,10.0,3,5.544,6.6495,3,1,49.2359,0.6247,14.7674,0,1,0,0,49.6877,26.713,14.5554,30.2868,18.956,0.3909,4.898,32.5993,5.0,1,1,1,1,0,0.0,0.0649
ADW_00266,Adware,7,Unwanted,Low,6.8965,50.0,8,5.3893,7.8,3,3,127.9322,0.0,11.272,1,0,0,0,16.2519,10.1961,24.402,22.2846,2.5879,1.0801,0.0,61.5695,523.6487,0,0,0,1,1,0.0142,0.0415
CRY_00264,Cryptominer,11,Resource Abuse,Medium,5.4993,100.0,6,5.3549,6.7659,2,1,31.0368,0.0,5.6098,1,1,0,1,12.4552,6.0408,14.8061,12.0319,7.8854,2.4944,6.7733,49.273,166.7363,0,0,0,1,0,0.01,0.0468
TRO_00089,Trojan,2,Deceptive,Critical,4.9099,10.0,3,5.8626,6.8293,3,4,38.9151,0.0,11.7497,0,0,0,1,38.1258,36.1409,21.255,4.0679,0.0,0.0,7.8577,8.0,65.9354,0,0,1,1,1,0.0847,0.0659
VIR_00058,Virus,1,Infector,High,7.7302,5.99,7,5.6077,7.5995,5,1,3.6724,2.1833,6.9324,0,0,0,0,55.2534,19.7861,8.7348,0.0,20.6995,2.2602,4.4218,13.2055,61.6425,1,0,1,0,0,0.1115,0.0576
BAC_00372,Backdoor,8,Remote Access,Critical,4.9393,5.0,4,6.724,7.0674,4,1,37.216,7.0404,16.1835,1,0,0,0,36.6157,25.2713,39.9385,26.1399,6.8139,3.3498,0.3199,71.2789,131.9688,1,0,1,1,0,0.0274,0.0695
TRO_00564,Trojan,2,Deceptive,Critical,5.529,10.0,4,5.9541,5.8284,2,1,8.6044,0.0,4.8463,1,0,0,0,39.7175,8.14,36.0817,29.8298,4.6092,9.0162,3.1793,38.1681,325.6931,0,1,0,0,1,0.1566,0.0373
BEN_00472,Benign,0,Clean,None,4.7165,1.0,7,4.2374,6.6422,2,0,93.1149,20.0074,0.443,1,0,0,0,0.0,1.3481,0.0,2.1555,4.163,2.7574,3.4988,19.962,107.2455,0,0,0,1,0,0.1776,0.0295
RAN_00108,Ransomware,4,Extortion,Critical,7.1298,50.0,5,6.4811,7.99,4,1,49.8155,7.7735,19.7277,1,1,0,1,33.6854,27.9164,27.3535,24.1066,46.5955,6.8984,3.6622,17.1515,330.2842,1,0,1,1,1,0.0297,0.1127
RAN_00090,Ransomware,4,Extortion,Critical,6.9419,50.0,6,6.8546,6.9363,4,3,42.7059,1.3843,12.5952,1,1,1,0,53.5443,19.5383,31.4602,17.1933,5.0,3.6427,4.0832,8.0,162.3449,1,1,1,1,0,0.0569,0.1129
BEN_01942,Benign,0,Clean,None,4.7848,8.96,4,4.1662,5.2414,2,1,26.8917,0.0,2.2416,1,0,0,0,0.5256,1.0985,0.0,12.9947,0.0,0.0,0.0,51.0599,96.1499,0,0,0,0,0,0.2246,0.0
BOT_00265,Botnet,12,C&C Controlled,Critical,5.6095,10.0,7,5.9943,6.014,1,4,107.939,0.0,8.6489,0,1,1,0,58.8874,26.753,32.4902,10.9367,12.7537,1.9593,3.4356,72.6603,276.7306,0,0,1,1,1,0.07,0.0275
CRY_00278,Cryptominer,11,Resource Abuse,Medium,4.4963,100.0,7,5.7829,6.0214,3,2,3.0,3.4004,5.2607,1,0,0,0,22.536,22.6029,17.8177,4.4363,7.935,1.0653,4.316,9.0751,566.4938,0,0,1,1,1,0.0942,0.0701
WOR_00216,Worm,3,Self-Replicating,Critical,7.1263,5.0,4,6.0159,5.6254,3,3,60.9886,1.2677,3.7365,1,0,0,0,63.9939,18.5688,9.3013,8.211,9.9851,8.3726,2.2616,26.0429,101.242,0,1,1,1,0,0.1605,0.0262
BEN_00897,Benign,0,Clean,None,4.8131,1.0,6,4.9284,6.5576,2,0,56.6502,10.421,2.5649,1,0,1,0,0.2742,0.9781,7.5921,0.0,0.0,0.0533,2.1086,44.4607,113.9125,0,0,0,0,0,0.1749,0.0433
CRY_00007,Cryptominer,11,Resource Abuse,Medium,6.4644,100.0,4,6.1168,6.4937,1,3,17.1576,3.976,13.7312,1,1,0,1,5.0,27.2496,24.3836,6.6999,6.0522,6.2813,3.6418,27.9004,20.0,1,1,1,1,1,0.1115,0.0274
BEN_01730,Benign,0,Clean,None,6.4057,1.0,7,4.9075,7.0517,2,2,1.0,21.378,0.3845,1,0,0,0,0.2814,1.2687,1.8402,19.1272,0.2062,0.0,2.5816,58.7596,130.7534,0,0,1,0,0,0.089,0.049
BEN_00252,Benign,0,Clean,None,5.8847,1.96,3,6.0909,6.0278,1,1,20.0846,0.0,0.8867,0,0,1,0,1.5009,0.0,8.6444,11.4743,4.5083,0.0,0.0,45.0863,37.895,0,0,0,1,0,0.1992,0.0302
BEN_01210,Benign,0,Clean,None,5.5683,1.0,6,6.5555,5.2771,1,2,77.0824,12.0646,0.0,1,1,0,0,0.3596,5.5376,1.743,6.8121,3.3741,0.0451,3.1918,60.5759,96.1451,0,0,0,0,0,0.1226,0.0492
RAN_00051,Ransomware,4,Extortion,Critical,7.8499,50.0,5,7.0744,7.8074,3,1,2.0,0.0,18.6285,1,0,0,0,34.7859,18.1339,17.8882,13.3475,5.0,4.8377,2.1629,47.3166,20.4527,1,0,1,1,1,0.0889,0.0372
TRO_00579,Trojan,2,Deceptive,Critical,4.5598,10.0,4,5.5842,6.7412,2,1,48.8523,0.0,14.1742,1,1,0,0,65.0211,30.2115,12.1245,8.7668,9.3519,3.011,2.0719,67.1492,131.5528,1,0,1,1,0,0.0642,0.0762
TRO_00243,Trojan,2,Deceptive,Critical,6.2386,10.0,6,6.8918,6.7228,4,3,39.142,8.855,9.7739,0,1,0,0,42.9068,20.4565,6.5754,20.8577,10.993,1.5264,0.5955,59.6718,5.0,0,1,1,1,1,0.1118,0.0
WOR_00001,Worm,3,Self-Replicating,Critical,6.3082,5.0,4,6.6832,6.0453,4,1,30.4783,1.4735,11.4539,1,0,0,0,18.0,9.3578,24.5763,11.7973,23.4242,1.5224,1.0,29.1574,42.7265,1,1,1,1,1,0.1605,0.0631
BEN_01129,Benign,0,Clean,None,6.999,1.0,7,5.8276,5.6494,1,0,1.0,10.606,0.2968,1,0,1,0,1.5123,5.615,1.5872,0.0,0.3407,0.6278,0.0,67.6733,74.1795,0,0,0,1,0,0.2343,0.0
ROO_00172,Rootkit,5,Stealth,Critical,5.9708,3.08,4,6.4936,6.4604,4,2,20.5343,5.3547,14.7549,0,0,0,1,37.2088,35.4192,4.9103,6.7731,0.2957,0.5893,3.7583,13.4255,77.7344,1,1,0,0,1,0.16,0.0895
ROO_00279,Rootkit,5,Stealth,Critical,6.6998,2.0,2,5.4118,6.8178,1,3,19.346,0.53,10.4557,0,0,0,1,14.1543,36.6055,6.009,38.0541,8.3866,2.247,5.0537,17.9909,78.1529,1,1,1,0,0,0.048,0.0331
BEN_01554,Benign,0,Clean,None,5.3974,1.0,5,3.6175,6.0826,3,0,48.9046,2.2042,3.2784,1,0,0,0,1.2779,6.4203,10.6069,0.0,5.1217,0.1997,0.6353,58.5976,77.2473,0,0,0,0,0,0.259,0.0
WOR_00370,Worm,3,Self-Replicating,Critical,6.5588,5.0,6,5.7309,5.759,4,3,38.4891,0.0,5.9989,0,0,0,0,48.6427,23.9848,50.752,7.7843,25.1569,10.3151,9.6875,78.309,132.3736,1,0,1,1,0,0.0907,0.0118
BEN_00058,Benign,0,Clean,None,6.3159,1.0,7,4.8796,6.982,1,1,23.4953,0.0,0.876,1,0,0,0,0.3783,0.0,9.4164,10.3262,8.6568,0.4603,0.0,32.5559,145.3249,0,0,0,1,0,0.1078,0.0354
BEN_01323,Benign,0,Clean,None,4.6915,1.0,6,4.7912,5.9528,1,1,72.3843,39.3898,1.224,1,0,1,0,0.1576,0.0,1.6088,0.3843,0.0,0.8232,0.0,31.0446,14.5955,0,0,0,1,0,0.1323,0.0531
BOT_00204,Botnet,12,C&C Controlled,Critical,7.2496,10.0,6,7.6703,7.2283,3,4,23.6264,0.0,6.2595,0,1,0,0,34.4415,8.5793,38.6656,16.7248,11.832,6.9395,2.0694,31.252,176.4574,1,1,0,1,1,0.1266,0.0179
TRO_00508,Trojan,2,Deceptive,Critical,6.5586,10.0,6,4.7236,6.8398,1,4,24.9307,3.0506,5.461,1,1,0,0,66.1791,17.4763,30.0866,16.4377,26.4915,0.0,1.9565,91.358,168.0447,1,1,1,1,0,0.116,0.0695
BOT_00306,Botnet,12,C&C Controlled,Critical,6.3285,10.0,4,5.2076,6.3767,3,3,51.3965,0.0,8.6948,1,0,0,1,31.0811,18.3414,42.3763,16.798,20.584,2.3229,1.0,41.0019,5.0,1,0,0,1,1,0.1335,0.0231
BEN_01618,Benign,0,Clean,None,5.5689,1.51,3,6.2084,6.1221,2,0,40.997,8.0402,2.1145,0,0,1,0,1.0415,0.0,4.8079,9.9125,12.0413,0.4209,0.0,70.7931,51.0954,0,0,0,1,0,0.1862,0.016
BEN_00293,Benign,0,Clean,None,5.9211,1.0,6,4.9923,4.7597,1,1,68.4546,14.9014,1.1057,1,0,0,0,0.9511,0.0,0.0,1.7773,8.4796,2.5033,4.7135,38.1658,78.5159,0,0,0,1,0,0.1381,0.03
BEN_01143,Benign,0,Clean,None,5.616,1.0,3,5.1991,5.4128,2,2,77.0398,24.4291,4.0084,1,0,1,0,0.0,3.4257,5.6034,10.6556,2.4591,1.4947,1.4855,40.3531,31.0395,0,0,0,0,0,0.0,0.0
TRO_00352,Trojan,2,Deceptive,Critical,6.2393,10.0,3,5.4817,6.4701,3,4,8.0968,8.0312,3.0,0,0,0,0,48.4148,26.1263,9.2402,21.0218,0.0,9.0542,4.4723,8.0,135.5991,0,1,1,1,0,0.0323,0.0544
BAC_00140,Backdoor,8,Remote Access,Critical,6.0717,5.0,5,4.6013,5.5,3,3,30.1241,2.5827,10.7723,0,1,0,0,46.1872,34.0911,38.175,13.2907,7.6694,7.6199,6.1733,8.0,254.9087,1,1,1,1,1,0.0214,0.0183
BEN_01171,Benign,0,Clean,None,6.4995,1.0,6,4.8058,5.5367,2,0,1.0,5.0173,1.7668,1,0,1,0,1.5863,2.8115,3.4181,1.4048,3.0952,0.642,0.5348,5.0,22.6046,0,0,0,1,0,0.1406,0.0258
PUP_00253,PUP,10,Unwanted,Low,3.5809,100.0,6,3.9059,5.6117,3,0,17.8604,0.0,7.5358,1,0,0,0,14.9604,10.6844,26.9071,13.2118,12.3778,0.5344,2.5324,74.0627,130.3223,0,0,1,1,0,0.1261,0.0075
VIR_00025,Virus,1,Infector,High,4.966,1.0,8,7.0526,6.9503,2,4,20.5117,4.3041,4.8542,1,0,0,0,39.6997,16.7964,1.1153,3.9323,35.7502,2.6124,0.0,39.6929,49.3824,1,0,0,0,0,0.1085,0.0736
BAC_00124,Backdoor,8,Remote Access,Critical,7.1875,5.42,8,7.5293,7.4248,3,2,34.0103,11.067,10.0439,0,1,0,1,72.0,40.6969,33.1956,1.9275,9.9043,6.8567,3.6335,81.7746,5.0,1,0,1,1,0,0.1151,0.0875
CRY_00078,Cryptominer,11,Resource Abuse,Medium,6.6578,100.0,7,6.0251,5.9423,2,1,47.2689,10.1185,3.2807,1,0,1,0,17.2842,21.0087,28.0443,18.9128,0.0,6.873,2.2025,33.8943,827.4939,1,1,0,1,1,0.2055,0.042
TRO_00167,Trojan,2,Deceptive,Critical,6.6527,10.0,6,5.828,5.9731,3,2,37.8957,5.468,11.9809,0,1,0,0,18.0,14.8986,11.8607,1.0,9.0062,2.5984,2.3929,46.887,47.7913,0,0,0,1,1,0.0399,0.0516
BEN_01087,Benign,0,Clean,None,4.1824,1.0,5,6.7499,6.2152,2,1,93.5908,10.9571,0.658,1,0,1,0,1.3163,3.379,3.2988,0.2284,6.1965,0.0,0.6418,33.2803,1.0,0,0,0,0,0,0.0839,0.0
BEN_01946,Benign,0,Clean,None,5.3268,1.0,6,4.7149,5.0869,2,2,1.0,0.0,2.2554,1,0,1,0,3.4436,4.4154,6.1844,11.4377,1.3594,0.0,3.9899,67.6165,20.7275,0,0,0,1,0,0.2245,0.0108
BOT_00130,Botnet,12,C&C Controlled,Critical,7.3137,10.0,8,5.2131,6.6159,1,1,23.2488,0.0,13.2565,1,1,0,0,38.1305,26.4682,27.4101,1.0,18.9696,4.599,9.3629,64.8429,134.8634,0,1,1,1,1,0.1303,0.0691
BEN_01173,Benign,0,Clean,None,6.2651,1.0,4,5.791,5.6047,3,1,65.6031,0.0,0.0641,1,1,1,1,2.4742,5.9701,1.7086,7.5872,0.2256,0.0,1.7618,20.3802,104.4282,0,0,0,0,0,0.1134,0.0023
VIR_00154,Virus,1,Infector,High,7.3873,1.0,6,6.4392,6.915,3,2,19.114,1.8649,8.6825,1,0,0,1,38.8202,25.7533,3.8193,0.8652,38.681,2.2302,0.0,22.9636,52.9072,1,1,1,1,1,0.1126,0.0318
FIL_00108,Fileless,9,Memory-Based,Critical,7.6586,1.21,3,7.5906,7.374,1,1,26.0759,0.4428,14.7477,0,1,0,0,5.5397,14.3483,25.0189,3.0,2.7603,5.4672,3.1747,24.287,22.3618,1,1,1,1,1,0.0612,0.0619
BAC_00048,Backdoor,8,Remote Access,Critical,7.4218,5.0,4,6.2971,5.9685,2,1,38.2503,1.383,10.6816,0,0,0,1,32.5045,8.0,26.6519,3.9451,2.2453,4.5867,2.1384,51.5218,163.158,1,1,1,1,1,0.0326,0.0795
CRY_00185,Cryptominer,11,Resource Abuse,Medium,5.2674,100.0,4,5.73,6.0036,1,2,48.2409,0.0,10.4389,0,0,1,0,34.7245,5.0609,25.8063,8.8728,18.0199,3.135,3.8992,24.8285,739.0857,1,0,0,1,0,0.0825,0.0585
TRO_00380,Trojan,2,Deceptive,Critical,5.7703,10.0,6,4.5101,6.0739,2,1,26.5801,0.0,5.8364,0,0,0,0,52.3433,31.4024,13.0645,7.6764,4.7304,0.0,2.6639,97.8727,5.0,0,0,1,1,1,0.1218,0.0609
ROO_00212,Rootkit,5,Stealth,Critical,6.8415,2.0,5,5.5433,6.4733,3,3,30.0789,0.0,12.4448,1,0,0,0,25.2134,27.4155,17.1599,15.6558,0.0,6.0315,0.0,30.6942,75.0267,0,1,1,0,0,0.1096,0.0588
VIR_00255,Virus,1,Infector,High,6.1645,1.0,7,6.8001,6.6522,4,1,16.186,0.0,14.3881,0,1,0,1,33.4873,17.5482,10.2777,0.0,36.4697,3.9963,3.8384,26.8246,157.3166,1,1,1,1,0,0.1004,0.1048
TRO_00073,Trojan,2,Deceptive,Critical,7.455,10.0,6,7.8,7.5903,2,1,15.1573,3.9853,6.2626,0,1,0,0,50.8478,24.8809,30.2869,10.7495,4.8792,0.0,2.6453,78.4018,60.8666,1,1,1,1,0,0.1398,0.0386
FIL_00177,Fileless,9,Memory-Based,Critical,7.2034,0.5,4,5.623,6.9534,3,3,2.1747,5.4366,17.2711,0,1,0,0,28.3279,29.3602,6.0766,11.1403,6.7467,2.623,1.036,40.0368,40.935,1,1,1,1,0,0.0504,0.1532
