sample_id,class,label,entropy,file_size_kb,n_sections,avg_section_entropy,max_section_entropy,executable_sections,writable_sections,n_imports,n_exports,suspicious_api_count,has_resources,is_packed,has_digital_sig,has_overlay,vt_score,strings_suspicious,network_calls,registry_writes,file_creates,process_creates,mutex_creates,api_unique,code_section_size_kb,has_encryption_api,has_injection_api,has_persistence_api,has_network_api,has_anti_debug,byte_0x00_freq,byte_0xff_freq,entropy_x_packed,inject_persist_score,network_intensity,section_risk,obfuscation_score
BEN_03430,Benign,0,3.6611,10.0,5,5.0036,3.8759,1,0,55.9848,22.2309,0.0,1,0,1,0,0.8011,2.771,0.8766,0.0,0.0,0.0,0.0,71.1011,84.1751,0,0,0,0,0,0.0855,0.0401,0.0,0,0.012328923181216606,0,0
ADW_00167,Adware,3,4.0049,100.0,3,4.7307,6.0328,1,3,84.3271,5.8686,6.4478,1,0,0,1,18.8139,12.0179,8.2346,15.0792,2.5875,3.8131,2.0778,15.0,305.13,1,0,1,1,0,0.0934,0.0555,0.0,1,0.5489733333333333,3,1
BEN_03722,Benign,0,4.4302,10.0,5,5.5716,4.1659,1,0,5.0,0.0,0.0,1,0,0,0,0.0,5.2919,0.0,11.1849,16.8915,0.9048,0.0,28.1826,5.0,0,0,0,0,0,0.2617,0.0095,0.0,0,0.0,0,1
BEN_02670,Benign,0,4.7699,10.0,4,4.3322,4.861,1,1,68.7447,19.643,1.0048,1,0,1,0,0.0529,4.9003,0.0,4.946,0.0,0.0,1.2631,21.5139,130.0628,0,0,0,0,0,0.075,0.0231,0.0,0,0.0,1,0
BEN_02756,Benign,0,5.0138,10.0,3,3.9153,3.8124,1,0,86.5533,0.0,0.4813,1,0,1,0,0.9453,2.2306,0.0,1.9946,0.0,0.6185,1.8454,75.81,202.3119,0,0,0,0,0,0.1227,0.0217,0.0,0,0.0,0,0
BEN_02474,Benign,0,4.2884,10.0,3,4.1618,4.3226,1,1,59.6496,16.2479,0.3523,1,0,1,0,0.0,0.0,11.5998,21.6235,8.9733,0.4163,0.0,59.5368,120.6779,0,0,0,1,0,0.2629,0.019,0.0,0,0.19483411940178175,1,0
RAN_00221,Ransomware,1,7.1866,50.0,7,7.9536,7.5002,4,4,23.7291,1.6405,12.6549,0,1,0,1,36.6437,26.1454,12.3373,26.734,41.0779,8.0499,1.7637,28.3248,101.5504,1,0,1,1,1,0.0431,0.1148,7.1866,2,0.4355652996667232,16,3
BEN_01875,Benign,0,6.1154,10.0,3,4.3308,4.5176,1,2,93.3623,0.0,1.0908,1,0,0,0,0.7799,0.0,2.2754,0.0,7.3028,1.2356,0.0,64.3337,239.4351,0,0,1,1,0,0.1117,0.0453,0.0,1,0.035368710333775304,2,1
BEN_01770,Benign,0,5.2717,10.0,3,4.0244,5.8674,1,2,83.2142,0.0,2.1947,1,0,0,0,0.571,0.8172,0.5549,0.0,6.3299,0.4607,0.0414,42.5267,161.5318,0,0,0,0,0,0.3214,0.0,0.0,0,0.013048273202482205,2,1
BEN_04975,Benign,0,4.6537,10.0,4,3.8011,5.1942,2,0,111.1757,0.0,0.0,1,0,1,0,0.6375,2.8784,0.0,0.0,2.2274,0.0,3.1361,54.7262,36.7288,0,0,0,0,0,0.1382,0.0246,0.0,0,0.0,0,0
ADW_00422,Adware,3,5.3184,100.0,7,5.6272,6.7256,1,0,77.5654,10.5149,5.8773,1,0,1,0,13.9571,20.022,21.3982,14.8528,11.9617,2.4124,0.9251,64.5672,135.4167,1,0,1,1,0,0.1231,0.0087,0.0,1,0.33140975603712103,0,0
BEN_01984,Benign,0,3.7346,10.0,6,5.2531,5.1002,2,2,65.0573,24.0622,0.0,1,0,1,0,0.6847,0.0,0.8867,5.0503,0.0,3.1486,0.5922,23.0762,5.0,0,0,0,1,0,0.1448,0.0,0.0,0,0.03842487064594691,4,0
BEN_00532,Benign,0,4.5883,10.0,4,2.9743,4.5559,1,0,47.8469,17.9601,0.1937,1,0,1,0,0.8987,0.0,5.3591,1.9397,0.0,0.5951,0.7629,12.8145,35.2541,0,0,0,0,0,0.2409,0.0299,0.0,0,0.4182059385851964,0,0
BEN_03361,Benign,0,3.8384,10.0,4,4.6357,6.3945,2,1,67.1316,15.0858,1.2673,1,0,0,0,0.0,1.8922,13.2346,6.0552,7.0532,1.3814,4.0989,72.8702,97.041,0,0,0,1,0,0.2345,0.0387,0.0,0,0.18161882360690654,2,1
BEN_04039,Benign,0,5.3787,10.0,6,3.6251,5.1959,1,1,58.6215,12.3076,0.0606,0,0,0,1,0.3936,4.6763,0.0,2.5317,11.3867,0.0,3.6101,84.8744,100.1449,0,0,0,1,0,0.1638,0.0315,0.0,0,0.0,1,1
BEN_02164,Benign,0,5.4815,10.0,4,4.7678,4.5374,1,1,20.2608,20.6657,0.0,1,0,1,0,0.0555,0.0,0.0,4.6348,11.2924,0.6153,1.0235,49.3024,195.5951,0,0,1,1,0,0.0722,0.015,0.0,1,0.0,1,0
BEN_00732,Benign,0,4.9598,10.0,3,3.8292,5.8916,2,0,70.3889,4.1608,1.3524,0,0,1,0,0.3963,1.4772,8.2143,13.9858,0.0,0.0,0.0,17.4394,114.9801,0,0,0,0,0,0.2797,0.0073,0.0,0,0.4710196451712788,0,0
ADW_00105,Adware,3,5.8258,100.0,8,4.935,5.692,1,0,49.6679,27.186,4.9438,1,0,1,0,22.3799,19.1244,11.6441,16.7582,2.0,1.0584,1.781,59.7965,650.4848,0,0,0,1,0,0.1227,0.0305,0.0,0,0.1947287884742418,0,0
BEN_02233,Benign,0,4.7494,10.0,4,3.7396,3.8157,1,0,62.5459,9.3183,1.2138,1,0,0,0,0.5695,0.0,2.3401,0.0,0.0,0.9716,0.0,41.7229,121.058,0,0,0,0,0,0.218,0.0051,0.0,0,0.05608670538241589,0,1
ADW_00375,Adware,3,4.6162,100.0,6,5.858,5.4494,3,1,120.6729,10.8066,3.4161,1,0,1,0,16.2773,9.0774,11.5153,11.0952,2.5476,5.4111,0.0,87.868,583.9971,1,0,1,0,0,0.0832,0.0,0.0,1,0.13105226020849456,3,0
ADW_00597,Adware,3,4.5917,100.0,8,4.8833,5.3774,2,2,43.4665,39.2633,2.9981,1,0,1,0,17.1367,25.9704,13.7654,10.1361,24.7731,3.9834,2.1392,96.4466,203.9394,0,0,1,1,0,0.1306,0.0384,0.0,1,0.14272561189300606,4,0
BEN_01256,Benign,0,3.6753,10.0,5,4.451,4.918,2,2,81.5646,19.4298,0.0,0,0,1,0,1.4094,2.5657,4.3418,10.2217,0.0,0.1677,1.4018,56.2064,97.107,0,0,0,0,0,0.263,0.0268,0.0,0,0.07724743089754903,4,0
BEN_02105,Benign,0,3.965,10.0,5,3.8414,4.9613,1,2,20.8792,0.0,0.6584,1,0,1,0,0.1185,0.1197,1.8108,3.78,7.8728,0.0,0.3271,112.1313,113.7345,0,0,0,0,0,0.1826,0.0043,0.0,0,0.016148925411548783,2,0
BEN_03313,Benign,0,4.6575,10.0,5,3.8868,5.0627,2,2,24.7295,36.5361,1.0282,1,0,1,0,0.3258,2.6255,6.8778,14.1721,7.1548,0.0,2.7656,97.0296,167.9292,0,0,0,1,0,0.1742,0.0051,0.0,0,0.07088352420292364,4,0
ADW_00579,Adware,3,5.5288,100.0,5,5.0089,7.119,2,0,64.5258,25.0106,5.9259,1,0,0,1,20.4433,18.358,19.8552,2.0,23.5656,3.2088,1.6262,69.4016,383.601,0,0,0,1,0,0.1733,0.0,0.0,0,0.2860913869420878,0,1
BEN_00899,Benign,0,4.8668,10.0,6,3.7066,5.4198,1,1,51.7835,0.0,0.0,1,0,1,0,0.145,4.587,11.2893,1.3085,12.3519,0.3245,0.0,71.6248,77.7841,0,0,0,1,0,0.0542,0.0,0.0,0,0.15761719404452093,1,0
BEN_00429,Benign,0,4.6759,10.0,4,4.8298,3.6432,2,2,102.6882,22.8865,1.4713,1,0,1,1,0.1261,2.9048,2.9075,8.281,12.1744,1.3501,3.596,40.468,251.4015,0,0,0,0,0,0.2277,0.0,0.0,0,0.07184689137095977,4,0
BEN_04725,Benign,0,4.5403,10.0,5,4.4381,4.9943,2,0,60.1586,19.9181,2.5137,1,0,1,0,0.0,2.9864,0.0,4.4625,0.0,1.7979,1.3133,84.5078,5.0,0,0,1,1,0,0.0935,0.0051,0.0,1,0.0,0,0
BEN_03382,Benign,0,4.4793,10.0,3,3.01,5.0927,1,1,13.1519,8.6391,0.7075,1,0,1,0,0.2429,0.1903,6.9256,0.0,7.2597,0.0,2.0224,88.8112,16.0489,0,0,0,0,0,0.2394,0.0493,0.0,0,0.07798115552993316,1,0
RAN_00361,Ransomware,1,7.7253,50.0,8,7.3323,7.6194,1,3,22.1861,2.2152,15.369,1,1,0,1,55.5008,21.1674,11.3173,30.6597,49.3831,3.1442,2.1093,42.3817,196.2588,1,1,1,1,1,0.0147,0.0414,7.7253,3,0.26703270515340344,3,3
ADW_00297,Adware,3,6.9178,100.0,6,5.0012,5.3481,2,0,48.8186,20.218,4.3757,1,1,1,0,12.4838,9.9112,21.6303,19.8625,8.3524,2.2447,1.0659,39.3854,458.2415,0,0,1,1,0,0.1625,0.0037,6.9178,1,0.5491958949255308,0,1
BEN_01223,Benign,0,4.534,10.0,4,3.6928,4.908,1,2,67.7543,1.9505,0.0,0,0,1,0,0.0,0.0,2.3067,13.9727,0.0,1.1425,0.6873,35.4944,75.6539,0,0,0,0,0,0.2432,0.0075,0.0,0,0.06498771637216012,2,0
RAN_00342,Ransomware,1,7.9363,50.0,7,7.9572,7.6731,4,2,32.4696,1.6551,25.2098,1,0,0,0,68.73,15.0,27.3966,34.5567,53.3434,7.7819,3.1981,71.5672,193.9984,1,1,1,0,1,0.0329,0.0851,0.0,3,0.3828094434321868,8,2
ADW_00041,Adware,3,6.6743,100.0,5,5.0964,5.0625,2,0,70.708,13.5956,4.6945,1,1,0,1,8.1674,16.6971,15.9808,7.0229,11.6926,3.715,2.2846,72.4661,370.0068,1,0,1,0,0,0.048,0.036,6.6743,1,0.22052794341078105,0,2
RAN_00272,Ransomware,1,7.7388,50.0,8,6.9005,7.7538,3,1,18.5078,0.0,21.2237,1,0,0,0,36.2311,38.7534,28.8966,31.1873,29.317,7.5545,3.459,58.1685,207.9451,1,0,1,1,1,0.0329,0.1203,0.0,2,0.4967740271796591,3,2
BEN_03013,Benign,0,4.7707,10.0,5,4.5363,5.0068,2,2,80.4849,30.2275,1.2933,1,0,0,0,0.5142,0.0,0.0,0.0,8.3587,1.6688,1.2988,52.0344,264.4826,0,0,0,1,0,0.3405,0.0,0.0,0,0.0,4,1
BEN_01097,Benign,0,6.0434,10.0,3,4.6806,4.5005,1,2,126.7543,0.0,0.0,1,0,0,1,0.5763,0.0,3.7098,16.2113,0.0,1.5238,2.0196,17.7689,164.712,0,0,0,0,0,0.056,0.028,0.0,0,0.20878050976706494,2,1
BEN_02073,Benign,0,5.9601,10.0,4,3.5575,4.4521,2,0,44.1255,0.0494,0.0,0,0,0,0,0.0,1.8888,4.4458,0.0,12.7536,1.0756,0.0,47.6619,13.9282,0,0,0,0,1,0.1861,0.009,0.0,1,0.09327785925445692,0,1
ADW_00284,Adware,3,5.405,100.0,3,5.1181,5.1175,3,2,40.5644,25.4403,5.3076,1,0,0,0,3.3521,14.4973,7.4254,11.1202,12.065,3.5453,2.4218,46.8018,384.8073,0,0,1,1,0,0.2507,0.0093,0.0,1,0.1586562909973548,6,1
BEN_03543,Benign,0,5.9541,10.0,4,4.5074,3.8157,2,2,101.0964,10.8637,0.6268,1,0,1,0,0.0,2.3155,4.8561,12.6182,12.2213,0.0,0.0,68.6624,162.869,0,0,0,1,0,0.2905,0.0084,0.0,0,0.07072429743207344,4,0
TRO_00377,Trojan,2,6.6442,20.0,4,5.6451,6.2953,3,1,8.2592,9.616,11.0298,0,0,0,1,33.1879,28.6144,16.7695,28.746,2.0,6.741,2.0339,13.0292,177.754,0,1,1,1,0,0.1388,0.0352,0.0,2,1.2870705799281614,3,1
BEN_01789,Benign,0,4.7904,10.0,6,4.54,4.7607,2,2,40.9858,11.1752,0.6548,1,0,1,0,0.4472,1.384,3.3314,0.0,7.2655,1.1916,3.4111,26.6366,103.6859,0,0,0,1,0,0.2681,0.0092,0.0,0,0.12506851475038105,4,0
BEN_04962,Benign,0,3.9557,10.0,3,4.1974,5.7509,1,0,75.688,14.2945,0.8577,1,0,0,0,0.344,0.0,4.7541,7.1091,0.0,0.0,2.8023,86.6738,148.2573,0,0,0,0,0,0.2307,0.0215,0.0,0,0.05485048538312616,0,1
RAN_00285,Ransomware,1,7.2531,50.0,8,7.5679,7.2133,3,2,26.0163,3.5193,15.9847,0,0,0,0,52.3701,40.1419,47.4182,14.3616,23.2107,3.2004,0.0,47.97,179.4834,1,0,1,1,1,0.0567,0.052,0.0,2,0.9884969772774651,6,2
BEN_00529,Benign,0,5.598,10.0,3,5.1898,4.3109,1,0,116.8345,0.0,0.5924,0,0,1,0,0.0002,2.5499,13.096,10.3187,7.5891,0.4787,3.524,108.706,73.0526,0,0,1,1,0,0.1296,0.0273,0.0,1,0.12047173109120012,0,0
BEN_04321,Benign,0,4.1767,10.0,3,4.1563,5.303,1,2,50.2147,0.993,0.4592,1,0,1,0,0.0,0.1018,4.0955,7.4416,0.0,0.7543,0.0,10.0,161.8839,0,0,0,1,0,0.1674,0.0,0.0,0,0.40955,2,0
BEN_00193,Benign,0,3.5267,10.0,3,4.9292,4.3257,1,2,15.5367,0.0992,0.0,0,0,1,0,0.0,0.0,2.7277,0.9395,0.0,0.0,2.3343,94.7074,172.102,0,0,0,0,0,0.0906,0.017,0.0,0,0.028801339705239504,2,0
BEN_03822,Benign,0,5.2726,10.0,5,4.2644,6.5,1,0,75.4066,4.6502,0.0,1,0,1,0,0.0,0.3381,18.4896,6.7614,2.4915,1.408,0.9776,45.278,5.0,0,0,0,1,0,0.3309,0.0128,0.0,0,0.4083572595962719,0,0
BEN_01127,Benign,0,4.7951,10.0,4,4.0107,4.1861,2,2,45.3852,0.0,0.6019,1,0,1,0,0.0,0.0,3.5313,13.8342,2.5296,0.2953,2.402,90.6393,109.0142,0,0,0,1,0,0.148,0.022,0.0,0,0.03895992135861596,4,0
BEN_04285,Benign,0,5.5313,10.0,3,3.4075,3.3569,1,0,50.5741,0.0,0.3152,0,0,1,0,0.1455,0.2551,3.8894,0.0,12.0546,2.2733,0.7279,56.9626,95.6664,0,0,0,1,0,0.2855,0.0069,0.0,0,0.06827988890956523,0,0
TRO_00338,Trojan,2,6.9447,20.0,5,7.5,6.5431,1,2,49.8929,4.6165,17.4178,1,1,0,0,31.4052,26.8492,27.3417,11.8197,13.8761,6.2648,0.0,24.3503,306.0445,0,1,1,1,1,0.0563,0.0345,6.9447,3,1.1228485891344253,2,2
BEN_02549,Benign,0,5.8444,10.0,5,2.8432,4.719,2,2,43.8737,12.3095,2.4554,1,0,1,0,1.2683,3.6442,7.1768,6.7841,0.0,1.2051,0.0,31.7746,82.0744,0,0,1,1,0,0.0755,0.0119,0.0,1,0.22586594323768042,4,0
BEN_00305,Benign,0,4.4131,10.0,6,4.2292,4.0848,2,1,45.4779,35.0352,1.9114,1,0,1,0,0.5927,0.8324,14.2702,2.5836,3.534,0.0,2.4189,78.8294,183.126,0,0,0,1,0,0.0982,0.0079,0.0,0,0.18102636833465685,2,0
BEN_02610,Benign,0,3.4309,10.0,5,5.4893,5.186,1,0,83.6632,22.9656,0.2383,1,0,1,0,0.0,4.3505,0.0114,5.5206,1.5864,0.0,1.341,94.594,85.1598,0,0,0,0,0,0.1487,0.0042,0.0,0,0.00012051504323741465,0,0
BEN_01293,Benign,0,3.2923,10.0,5,4.2214,5.0821,2,1,49.8802,11.332,2.1208,1,0,0,0,0.7421,1.6302,0.0,14.6963,8.5661,1.1504,3.0592,61.916,103.2813,0,0,0,0,0,0.1955,0.0,0.0,0,0.0,2,1
BEN_00071,Benign,0,2.6204,10.0,5,3.8065,4.8326,2,2,98.8606,0.0,0.0,1,0,1,0,0.8362,0.9081,0.0,4.0384,1.1944,0.3979,1.6139,27.5464,91.0551,1,0,0,1,0,0.2427,0.01,0.0,0,0.0,4,0
BEN_03814,Benign,0,3.9121,10.0,6,4.5394,5.1549,2,0,71.1338,32.68,0.9568,1,0,1,0,0.5863,0.0,2.8899,13.1543,0.0,1.0265,0.8429,57.9387,158.7513,1,0,0,0,0,0.2026,0.0071,0.0,0,0.04987857856665752,0,0
BEN_04651,Benign,0,4.8215,10.0,5,3.8819,3.1901,2,1,73.4744,0.0,0.5421,0,0,1,1,0.5231,3.5766,12.6109,9.9048,7.7837,0.0,1.4336,91.1966,193.0321,0,0,0,0,0,0.2216,0.0087,0.0,0,0.1382825675518605,2,0
BEN_02664,Benign,0,3.9675,10.0,3,4.561,5.4261,2,0,25.0236,2.9307,1.3278,1,0,1,0,0.0,0.0,2.9325,0.0,0.0,0.3594,2.5258,86.9662,168.5585,0,0,0,0,0,0.097,0.0,0.0,0,0.03371999696433787,0,0
BEN_00832,Benign,0,5.5507,10.0,6,3.8958,5.6342,1,1,90.4205,15.314,2.3602,1,0,0,0,0.2951,1.2447,6.9133,0.0,3.9109,1.0176,1.4227,23.1536,162.419,0,0,0,0,0,0.3052,0.0154,0.0,0,0.298584237440398,1,1
VIR_00125,Virus,4,7.6897,5.0,5,7.1968,7.5419,4,4,29.0353,1.9145,10.9113,1,1,0,1,60.4096,15.3616,0.0,8.4604,30.3487,3.5108,1.7502,17.9437,80.9507,0,1,0,1,0,0.0608,0.1371,7.6897,1,0.0,16,3
BEN_01457,Benign,0,4.7268,10.0,3,3.0434,4.5495,1,2,19.7015,0.0,0.1163,1,0,0,0,0.0,4.1559,13.1002,2.0576,9.2533,0.2021,2.3277,90.3786,119.5242,0,0,0,0,0,0.1514,0.0112,0.0,0,0.14494802973270218,2,1
BEN_04170,Benign,0,3.1233,10.0,4,3.7711,5.8594,2,0,42.4509,0.0,0.7195,1,0,1,0,0.0,4.5841,4.6989,6.9309,6.8712,2.133,2.0669,55.8365,135.2388,0,0,0,1,0,0.167,0.0097,0.0,0,0.08415463003590841,0,0
BEN_00239,Benign,0,4.2514,10.0,3,3.9296,3.2358,1,1,19.1877,18.6817,1.1273,1,0,1,0,0.7558,2.1418,5.4897,7.3551,16.6773,1.1441,1.2308,50.1616,110.0909,0,0,1,0,0,0.1546,0.0142,0.0,1,0.10944028898599725,1,0
BEN_00093,Benign,0,4.8263,10.0,5,2.9208,4.9562,2,1,71.5602,0.0,1.4776,1,0,1,0,0.0,0.1592,9.8131,6.311,12.1549,0.4978,2.9081,26.1594,129.09,0,0,0,0,0,0.2157,0.0,0.0,0,0.37512710536174376,2,0
BEN_04707,Benign,0,4.749,10.0,3,5.145,4.5149,2,1,5.0,6.6266,0.0,1,0,1,0,0.3843,0.9122,3.9937,19.3448,8.0189,0.0,2.5529,94.4064,139.5952,0,0,0,0,0,0.1488,0.0445,0.0,0,0.04230327604908141,2,0
BEN_03304,Benign,0,2.6064,10.0,6,4.5229,3.8414,2,0,9.8564,24.6597,0.0,1,0,1,0,0.2446,1.3356,8.1531,0.7743,4.7246,2.2298,0.906,66.676,71.6952,0,0,0,1,0,0.1985,0.0149,0.0,0,0.12227938088667586,0,0
VIR_00130,Virus,4,6.1445,5.0,9,6.7288,6.6457,5,1,28.5041,5.5345,9.649,0,1,0,0,24.4373,16.8095,6.369,14.2839,21.8265,5.4864,0.8544,40.4876,57.0913,0,1,0,0,1,0.1106,0.0939,6.1445,2,0.15730742251948743,5,2
ADW_00584,Adware,3,5.4621,100.0,7,4.107,6.7898,2,2,95.2392,0.3476,7.3834,0,0,0,0,14.0979,5.3467,19.9487,15.3657,28.0395,2.6913,0.0,121.9866,278.0914,0,0,0,1,0,0.2739,0.0195,0.0,0,0.16353189612629584,4,1
ADW_00406,Adware,3,6.0777,100.0,8,5.1706,7.2627,1,1,102.997,18.0324,2.618,1,0,0,0,23.1951,13.3314,21.3517,11.3744,15.8095,3.0708,0.0,66.7012,256.2534,0,0,0,1,0,0.03,0.0111,0.0,0,0.32010968318411065,1,1
VIR_00304,Virus,4,6.2019,5.0,10,5.4021,7.4744,5,1,15.2367,2.4024,13.5217,0,1,0,0,45.076,28.8194,4.7503,7.8524,23.9932,4.5234,3.9315,42.0506,91.0056,0,0,1,0,1,0.0676,0.0735,6.2019,2,0.11296628347752469,5,2
BEN_04295,Benign,0,3.5134,10.0,6,3.7166,3.6622,1,0,95.4667,13.9029,0.8482,1,0,1,0,0.0,3.6161,0.0,0.0,0.0,0.7004,0.5569,38.1624,195.0338,0,0,0,0,0,0.132,0.0334,0.0,0,0.0,0,0
BEN_01002,Benign,0,3.6876,10.0,4,4.2136,4.7615,2,2,5.0,8.0148,1.9886,1,0,1,0,0.0,2.066,2.017,16.2443,2.4929,1.3799,0.0,54.0489,82.4049,0,0,0,0,0,0.2343,0.0499,0.0,0,0.03731805827685669,4,0
BEN_03059,Benign,0,4.5464,10.0,4,3.918,5.0337,2,1,50.9015,17.7335,2.275,1,0,1,0,0.0,2.4086,6.6291,6.4941,0.0,0.0,0.1286,65.2189,87.8108,0,0,0,0,0,0.0967,0.0139,0.0,0,0.10164384863896815,2,0
VIR_00066,Virus,4,6.8102,5.0,7,6.1484,6.715,2,2,1.0,0.0,13.0547,0,0,0,0,43.4759,13.5906,8.897,1.0,25.2477,4.7114,2.4418,34.0025,49.3997,0,1,0,0,1,0.0598,0.1053,0.0,2,0.26165723108594957,4,1
VIR_00303,Virus,4,7.378,5.0,8,6.3521,7.0534,5,3,47.6465,0.0,14.6313,0,1,0,0,46.5424,18.1721,14.1084,9.5934,11.4626,12.0014,3.9709,62.4885,88.4417,1,1,1,0,0,0.1417,0.1123,7.378,2,0.2257759427734703,15,3
BEN_02639,Benign,0,3.8591,10.0,6,3.7997,3.8662,1,1,92.2498,6.9588,0.213,1,0,0,0,0.2,0.0,3.9071,0.0,5.3607,2.522,0.2342,21.3041,5.0,0,0,0,1,0,0.1711,0.0055,0.0,0,0.1833966231852085,1,1
BEN_02411,Benign,0,4.228,10.0,5,4.3641,4.5648,1,0,62.4127,10.6231,2.5616,1,0,1,0,0.0,0.4363,12.8911,16.4758,3.7001,0.0,0.5633,81.188,49.0789,0,0,0,0,0,0.2386,0.0061,0.0,0,0.15878085431344532,0,0
BEN_01533,Benign,0,5.3455,10.0,4,4.0478,5.455,1,1,83.5029,17.0844,0.4765,0,0,1,0,0.0,1.9219,3.8413,2.6439,11.2559,0.4477,0.7806,45.8849,96.4791,0,0,1,0,0,0.1982,0.0046,0.0,1,0.08371599371470788,1,0
BEN_04533,Benign,0,5.1017,10.0,5,4.0114,6.5,2,2,91.1622,0.0,0.0,0,0,0,0,0.0,1.1893,0.0,20.3448,0.0,2.0812,3.0173,47.7755,110.2253,0,0,0,0,0,0.2133,0.018,0.0,0,0.0,4,1
BEN_00412,Benign,0,5.5161,10.0,6,3.2455,6.1112,2,0,29.7449,20.47,0.2953,1,0,1,0,0.0068,2.9897,0.3308,2.9525,0.0,0.4876,0.5075,53.748,237.7367,0,0,0,1,0,0.2311,0.025,0.0,0,0.006154647614794969,0,0
BEN_02643,Benign,0,5.1882,10.0,6,4.9886,4.5563,2,0,73.496,0.0,0.0,0,0,1,0,0.0,0.5855,9.9095,0.0,8.2352,0.0627,0.0,74.8193,5.0,0,0,0,1,0,0.3015,0.0115,0.0,0,0.13244577268164764,0,0
VIR_00073,Virus,4,7.3624,5.0,8,6.2562,7.2526,2,4,21.7676,2.8281,5.4097,0,0,0,0,44.1635,26.8032,7.9426,17.9967,9.9484,4.3805,1.4354,19.6506,15.1322,0,1,1,0,1,0.0401,0.0071,0.0,3,0.4041912206243066,8,2
ADW_00424,Adware,3,6.8051,100.0,8,5.9544,6.4123,2,0,119.9822,1.0322,4.4142,1,0,1,0,11.4118,18.5613,9.9218,11.4451,2.0,1.7646,3.9546,143.1428,135.7052,0,1,0,1,0,0.15,0.0,0.0,1,0.06931399972614759,0,0
RAN_00031,Ransomware,1,7.99,50.0,4,7.8517,7.3455,1,4,38.309,0.0,17.6836,1,1,0,0,64.4516,41.5836,27.899,10.0,53.7594,9.3674,2.2914,68.0151,164.9072,1,0,1,1,1,0.013,0.1873,7.99,2,0.4101883258276471,4,3
BEN_03492,Benign,0,4.2222,10.0,3,2.8948,5.5854,1,1,97.4754,34.1169,1.056,0,0,1,0,0.2567,0.4194,1.9456,9.8068,3.1906,1.15,3.2879,59.7295,271.331,0,0,0,0,0,0.094,0.0132,0.0,0,0.032573518947923555,1,0
BEN_03151,Benign,0,3.73,10.0,6,4.4759,4.1284,1,0,46.7524,25.9914,1.2061,1,0,1,0,0.0,4.4212,3.602,1.6312,1.6396,0.1444,0.5599,72.956,80.2691,0,0,0,0,0,0.3219,0.0075,0.0,0,0.04937222435440539,0,0
BEN_02684,Benign,0,4.2743,10.0,6,4.2454,5.9059,2,2,123.8038,0.0,1.2626,1,0,1,0,0.2196,0.0,3.0119,0.0,11.6382,0.0,2.0784,59.7129,5.0,0,0,0,0,0,0.2308,0.0265,0.0,0,0.05043968723676123,4,0
ADW_00346,Adware,3,5.5394,100.0,7,3.0,6.9752,2,2,51.3682,8.7056,8.8263,1,0,0,0,20.9264,13.5041,23.19,21.1682,3.1765,3.3257,0.5976,98.1267,30.0,0,0,0,0,0,0.0564,0.021,0.0,0,0.23632711586143224,4,1
ADW_00436,Adware,3,6.9803,100.0,7,4.5473,6.3749,3,3,47.2727,6.1006,1.0,1,0,0,0,23.4413,11.5714,30.2683,7.755,11.5032,3.5992,1.9751,46.5779,324.3713,0,1,0,1,0,0.2292,0.0346,0.0,1,0.6498425218826954,9,1
BEN_04095,Benign,0,5.4676,10.0,3,3.4418,6.168,1,0,5.0,16.0759,0.1864,1,0,1,0,0.0,2.7542,4.5628,7.611,1.1264,0.7148,0.4183,24.0504,37.3757,0,0,0,1,0,0.1014,0.0404,0.0,0,0.18971825832418587,0,0
BEN_00634,Benign,0,4.118,10.0,4,4.7804,4.6795,1,0,46.0075,1.5836,0.0,0,0,0,0,0.0,1.6908,6.2975,5.1739,19.8733,0.0102,2.0182,61.1951,179.0414,0,0,0,0,0,0.2453,0.0177,0.0,0,0.10290856620873241,0,1
BEN_00499,Benign,0,4.7639,10.0,5,3.2678,5.7529,1,1,25.4304,0.0,0.0,1,0,1,0,0.0139,6.6018,5.4568,0.0,10.2445,0.8915,0.0,62.2201,162.4121,0,0,0,0,0,0.0661,0.0433,0.0,0,0.0877015626782985,1,0
BEN_03590,Benign,0,4.9699,42.26,4,3.6247,4.9195,1,0,20.3546,0.0,1.7552,0,0,1,0,0.7983,0.0,11.8457,11.7565,8.84,0.0,1.6487,59.3689,114.6794,0,0,0,0,0,0.0673,0.0195,0.0,0,0.19952702509226214,0,0
BEN_00638,Benign,0,3.8451,10.0,3,3.4333,3.9893,1,2,92.4224,0.0,0.0,1,0,1,0,0.3123,0.0,1.036,1.6529,5.9694,1.9056,0.9089,78.4412,172.3729,0,0,0,0,0,0.1867,0.0213,0.0,0,0.013207345119656507,2,0
BEN_00721,Benign,0,4.9837,10.0,6,3.344,3.826,1,2,81.5853,0.0,0.0,1,0,0,0,0.0,0.0,6.1167,0.0,0.0,0.3036,2.1291,42.8948,161.1125,1,0,0,0,0,0.1772,0.0032,0.0,0,0.14259770415061968,2,1
BEN_03950,Benign,0,5.055,10.0,4,4.6929,4.6595,2,0,40.3961,32.3055,1.1123,1,0,1,0,1.2021,0.5366,6.8212,5.3243,0.0,0.9041,0.4376,42.3795,202.1792,1,0,0,1,0,0.2833,0.021,0.0,0,0.16095517880107127,0,0
